Price,Car,madeIn,status,carType,Km,carColor,carSeat,engine,gear,Wheeldrive
0.559,Ford Ranger XL 2.2L 4x4 MT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đỏ,5,Dầu	2.2 L,Số tay,4WD - Dẫn động 4 bánh
0.588,Ford Ranger XLS 2.2L 4x2 MT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đen,5,Dầu	2.2 L,Số tay,RFD - Dẫn động cầu sau
0.713,Toyota Innova E 2.0 MT - 2021,Lắp ráp trong nước,Xe mới,Crossover,0,Bạc,8,Xăng	2.0 L,Số tay,RFD - Dẫn động cầu sau
0.913,Toyota Hilux 2.8L 4x4 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đỏ,5,Dầu	2.8 L,Số tự động,4WD - Dẫn động 4 bánh
0.52,Hyundai Accent 1.4 AT - 2021,Lắp ráp trong nước,Xe mới,Sedan,0,Đỏ,5,Xăng	1.4 L,Số tự động,FWD - Dẫn động cầu trước
0.59,Ford Ranger XLS 2.2L 4x2 MT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Xanh,5,Dầu	2.2 L,Số tay,RFD - Dẫn động cầu sau
0.62,Ford EcoSport Titanium 1.5 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Đen,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.56,Hyundai Accent 1.4 AT Đặc Biệt - 2021,Lắp ráp trong nước,Xe mới,Sedan,0,Đỏ,5,Xăng	1.4 L,Số tự động,FWD - Dẫn động cầu trước
4.35,Toyota Sienna Limited 2.5 AT AWD - 2021,Nhập khẩu,Xe mới,Van/Minivan,0,Ghi,7,Hybrid	2.5 L,Số tự động,AWD - 4 bánh toàn thời gian
4.28,Toyota Sienna Limited 2.5 AT AWD - 2021,Nhập khẩu,Xe mới,Van/Minivan,0,Xanh,7,Hybrid	2.5 L,Số tự động,AWD - 4 bánh toàn thời gian
0.519,Hyundai Accent 1.4 AT - 2021,Lắp ráp trong nước,Xe mới,Sedan,0,Đen,5,Xăng	1.4 L,Số tự động,FWD - Dẫn động cầu trước
0.635,Ford Ranger XLS 2.2L 4x2 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Cát,5,Dầu	2.2 L,Số tự động,RFD - Dẫn động cầu sau
0.995,Toyota Fortuner 2.4G 4x2 MT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Nâu,7,Dầu	2.4 L,Số tay,RFD - Dẫn động cầu sau
0.848,Ford Ranger Wildtrak 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Trắng,5,Dầu,Số tự động,4WD - Dẫn động 4 bánh
0.54,Hyundai Accent 1.4 AT Đặc Biệt - 2021,Lắp ráp trong nước,Xe mới,Sedan,0,Trắng,5,Xăng	1.4 L,Số tự động,FWD - Dẫn động cầu trước
1.088,Toyota Fortuner 2.4G 4x2 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Trắng,7,Dầu	2.4 L,Số tự động,RFD - Dẫn động cầu sau
0.57,Ford Ranger XL 2.2L 4x4 MT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đen,5,Dầu	2.2 L,Số tay,4WD - Dẫn động 4 bánh
1.313,Ford Everest Titanium 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,SUV,0,Đỏ,7,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
8.9,Cadillac Escalade Platinum Sport AWD - 2021,Nhập khẩu,Xe mới,SUV,0,Đỏ,7,Dầu	3.0 L,Số tự động,AWD - 4 bánh toàn thời gian
0.61,Ford Ranger XLS 2.2L 4x2 MT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Trắng,5,Dầu	2.2 L,Số tay,RFD - Dẫn động cầu sau
0.84,Ford Ranger Wildtrak 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đen,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
0.61,Ford EcoSport Titanium 1.5 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Xanh,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.62,Ford EcoSport Titanium 1.5 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Xanh,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.569,Ford EcoSport Trend 1.5 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Bạc,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
1.08,Toyota Fortuner 2.4G 4x2 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Trắng,7,Dầu	2.4 L,Số tự động,RFD - Dẫn động cầu sau
0.668,Toyota Yaris G 1.5 AT - 2021,Nhập khẩu,Xe mới,Hatchback,0,Đỏ,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.605,Ford EcoSport Titanium 1.5 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.63,Ford Ranger XLS 2.2L 4x2 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Trắng,5,Dầu	2.2 L,Số tự động,RFD - Dẫn động cầu sau
7.89,Cadillac Escalade Platinum Sport AWD - 2021,Nhập khẩu,Xe mới,SUV,0,Trắng,7,Dầu	3.0 L,Số tự động,AWD - 4 bánh toàn thời gian
0.995,Toyota Fortuner 2.4G 4x2 MT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Đen,7,Dầu	2.4 L,Số tay,RFD - Dẫn động cầu sau
0.674,Toyota Hilux 2.4L 4x2 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Bạc,5,Dầu	2.4 L,Số tự động,RFD - Dẫn động cầu sau
0.635,Ford Ranger XLS 2.2L 4x2 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Trắng,5,Dầu	2.2 L,Số tự động,RFD - Dẫn động cầu sau
1.195,Toyota Fortuner 2.4G 4x2 AT Legender - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Trắng,7,Dầu	2.4 L,Số tự động,RFD - Dẫn động cầu sau
0.645,Ford Ranger XLS 2.2L 4x2 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Trắng,5,Dầu	2.2 L,Số tự động,RFD - Dẫn động cầu sau
1.095,Ford Everest Titanium 2.0L 4x2 AT - 2021,Nhập khẩu,Xe mới,SUV,0,Đen,7,Dầu	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.615,Ford Ranger XLS 2.2L 4x2 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Xám,5,Dầu	2.2 L,Số tự động,RFD - Dẫn động cầu sau
0.905,Ford Ranger Wildtrak 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Xám,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
0.848,Ford Ranger Wildtrak 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Trắng,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
4.4,Toyota Sienna Platinum 2.5 AT AWD - 2021,Nhập khẩu,Xe mới,Van/Minivan,0,Trắng,6,Hybrid	2.5 L,Số tự động,AWD - 4 bánh toàn thời gian
0.65,Ford Ranger XLS 2.2L 4x2 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đỏ,5,Dầu	2.2 L,Số tự động,RFD - Dẫn động cầu sau
0.566,Ford Ranger XL 2.2L 4x4 MT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đen,5,Dầu	2.2 L,Số tay,4WD - Dẫn động 4 bánh
0.352,Toyota Wigo 1.2 MT - 2021,Nhập khẩu,Xe mới,Hatchback,0,Bạc,5,Xăng	1.2 L,Số tay,FWD - Dẫn động cầu trước
0.57,Ford Ranger XL 2.2L 4x4 MT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Cát,5,Dầu	2.2 L,Số tay,4WD - Dẫn động 4 bánh
0.665,Toyota Yaris G 1.5 AT - 2021,Nhập khẩu,Xe mới,Hatchback,0,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.62,Ford EcoSport Titanium 1.5 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.779,Ford Ranger Limited 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Trắng,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
1.304,Ford Everest Titanium 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,SUV,0,Đen,7,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
0.645,Ford Ranger XLS 2.2L 4x2 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Xanh,5,Dầu	2.2 L,Số tự động,RFD - Dẫn động cầu sau
0.563,Hyundai Accent 1.4 AT Đặc Biệt - 2021,Lắp ráp trong nước,Xe mới,Sedan,0,Trắng,5,Xăng	1.4 L,Số tự động,FWD - Dẫn động cầu trước
0.71,Toyota Innova E 2.0 MT - 2021,Lắp ráp trong nước,Xe mới,Crossover,0,Nâu,8,Xăng	2.0 L,Số tay,RFD - Dẫn động cầu sau
0.858,Ford Ranger Wildtrak 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Trắng,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
8.9,Cadillac Escalade Platinum Sport AWD - 2021,Nhập khẩu,Xe mới,SUV,0,Trắng,7,Dầu	3.0 L,Số tự động,AWD - 4 bánh toàn thời gian
0.855,Ford Ranger Wildtrak 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Trắng,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
0.606,Ford EcoSport Titanium 1.5 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Xanh,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.352,Toyota Wigo 1.2 MT - 2021,Nhập khẩu,Xe mới,Hatchback,0,Trắng,5,Xăng	1.2 L,Số tay,FWD - Dẫn động cầu trước
0.61,Ford EcoSport Titanium 1.5 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Ghi,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
1.3,Ford Everest Titanium 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,SUV,0,Đen,7,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
0.588,Ford Ranger XLS 2.2L 4x2 MT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Xanh,5,Dầu	2.2 L,Số tay,RFD - Dẫn động cầu sau
0.585,Ford Ranger XLS 2.2L 4x2 MT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Xanh,5,Dầu	2.2 L,Số tay,RFD - Dẫn động cầu sau
9.95,Lexus LX 570 Super Sport - 2021,Nhập khẩu,Xe mới,SUV,0,Bạc,4,Xăng	5.7 L,Số tự động,AWD - 4 bánh toàn thời gian
9.199,Lexus LX 570 Super Sport - 2021,Nhập khẩu,Xe mới,SUV,0,Đen,7,Xăng	5.7 L,Số tự động,AWD - 4 bánh toàn thời gian
9.199,Lexus LX 570 Super Sport - 2021,Nhập khẩu,Xe mới,SUV,0,Trắng,7,Xăng	5.7 L,Số tự động,AWD - 4 bánh toàn thời gian
1.099,Ford Everest Titanium 2.0L 4x2 AT - 2021,Nhập khẩu,Xe mới,SUV,0,Cát,7,Dầu	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.575,Ford EcoSport Trend 1.5 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Xám,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
1.101,Ford Everest Titanium 2.0L 4x2 AT - 2021,Nhập khẩu,Xe mới,SUV,0,Trắng,7,Dầu	2.0 L,Số tự động,RFD - Dẫn động cầu sau
1.121,Ford Everest Titanium 2.0L 4x2 AT - 2021,Nhập khẩu,Xe mới,SUV,0,Xanh,7,Dầu	2.0 L,Số tự động,RFD - Dẫn động cầu sau
1.319,Ford Everest Titanium 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,SUV,0,Trắng,7,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
0.779,Ford Ranger Limited 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Xanh,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
1.1,Ford Everest Titanium 2.0L 4x2 AT - 2021,Nhập khẩu,Xe mới,SUV,0,Đỏ,7,Dầu	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.61,Ford Ranger XLS 2.2L 4x2 MT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đen,5,Dầu	2.2 L,Số tay,RFD - Dẫn động cầu sau
0.85,Ford Ranger Wildtrak 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Cam,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
1.32,Ford Everest Titanium 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,SUV,0,Nhiều màu,7,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
1.317,Ford Everest Titanium 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,SUV,0,Trắng,7,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
1.305,Ford Everest Titanium 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,SUV,0,Trắng,7,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
1.08,Toyota Fortuner 2.4G 4x2 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Đồng,7,Dầu	2.4 L,Số tự động,RFD - Dẫn động cầu sau
1.181,Ford Everest Titanium 2.0L 4x2 AT - 2021,Nhập khẩu,Xe mới,SUV,0,Ghi,7,Dầu	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.918,Ford Ranger Wildtrak 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Cam,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
1.18,Ford Ranger Raptor 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đen,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
0.6,Ford Ranger XLS 2.2L 4x2 MT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đỏ,5,Dầu	2.2 L,Số tay,RFD - Dẫn động cầu sau
4.25,Toyota Sienna Platinum 2.5 AT AWD - 2021,Nhập khẩu,Xe mới,Van/Minivan,0,Trắng,7,Hybrid	2.5 L,Số tự động,AWD - 4 bánh toàn thời gian
0.639,Ford Ranger XLS 2.2L 4x2 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đỏ,5,Dầu	2.2 L,Số tự động,RFD - Dẫn động cầu sau
0.56,Hyundai Accent 1.4 AT Đặc Biệt - 2021,Lắp ráp trong nước,Xe mới,Sedan,0,Đen,5,Xăng	1.4 L,Số tự động,FWD - Dẫn động cầu trước
0.559,Hyundai Accent 1.4 AT Đặc Biệt - 2021,Lắp ráp trong nước,Xe mới,Sedan,0,Đỏ,5,Xăng	1.4 L,Số tự động,FWD - Dẫn động cầu trước
0.637,Ford Ranger XLS 2.2L 4x2 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Trắng,5,Dầu	2.2 L,Số tự động,RFD - Dẫn động cầu sau
9.7,Lexus LX 570 Super Sport - 2021,Nhập khẩu,Xe mới,SUV,0,Đen,7,Xăng	5.7 L,Số tự động,AWD - 4 bánh toàn thời gian
0.859,Ford Ranger Wildtrak 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đen,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
4.25,Toyota Sienna Platinum 2.5 AT AWD - 2021,Nhập khẩu,Xe mới,Van/Minivan,0,Xanh,7,Hybrid	2.5 L,Số tự động,AWD - 4 bánh toàn thời gian
0.57,Hyundai Accent 1.4 AT Đặc Biệt - 2021,Lắp ráp trong nước,Xe mới,Sedan,0,Trắng,5,Xăng	1.4 L,Số tự động,FWD - Dẫn động cầu trước
9.199,Lexus LX 570 Super Sport - 2021,Nhập khẩu,Xe mới,SUV,0,Vàng,8,Xăng	5.7 L,Số tự động,AWD - 4 bánh toàn thời gian
4.35,Toyota Sienna Platinum 2.5 AT AWD - 2021,Nhập khẩu,Xe mới,Van/Minivan,0,Ghi,7,Hybrid	2.5 L,Số tự động,AWD - 4 bánh toàn thời gian
0.568,Ford EcoSport Trend 1.5 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.519,Hyundai Accent 1.4 AT - 2021,Lắp ráp trong nước,Xe mới,Sedan,0,Trắng,5,Xăng	1.4 L,Số tự động,FWD - Dẫn động cầu trước
4.138,Toyota Sienna Platinum 2.5 AT AWD - 2021,Nhập khẩu,Xe mới,Van/Minivan,0,Trắng,7,Hybrid	2.5 L,Số tự động,AWD - 4 bánh toàn thời gian
1.06,Toyota Fortuner 2.4G 4x2 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Đen,7,Dầu	2.4 L,Số tự động,RFD - Dẫn động cầu sau
1.106,Ford Everest Titanium 2.0L 4x2 AT - 2021,Nhập khẩu,Xe mới,SUV,0,Đỏ,7,Dầu	2.0 L,Số tự động,RFD - Dẫn động cầu sau
1.18,Toyota Fortuner 2.4G 4x2 AT Legender - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Nhiều màu,7,Dầu	2.4 L,Số tự động,RFD - Dẫn động cầu sau
0.525,Hyundai Accent 1.4 AT - 2021,Lắp ráp trong nước,Xe mới,Sedan,0,Trắng,5,Xăng	1.4 L,Số tự động,FWD - Dẫn động cầu trước
0.759,Ford Ranger Limited 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Xanh,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
0.59,Ford Ranger XLS 2.2L 4x2 MT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Trắng,5,Dầu	2.2 L,Số tay,RFD - Dẫn động cầu sau
4.33,Toyota Sienna Limited 2.5 AT AWD - 2021,Nhập khẩu,Xe mới,Van/Minivan,0,Trắng,7,Hybrid	2.5 L,Số tự động,AWD - 4 bánh toàn thời gian
0.668,Toyota Yaris G 1.5 AT - 2021,Nhập khẩu,Xe mới,Hatchback,0,Cam,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
1.131,Ford Everest Titanium 2.0L 4x2 AT - 2021,Nhập khẩu,Xe mới,SUV,0,Xanh,7,Dầu	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.64,Ford Ranger XLS 2.2L 4x2 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đen,5,Dầu	2.2 L,Số tự động,RFD - Dẫn động cầu sau
1.202,Ford Ranger Raptor 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Xanh,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
0.628,Ford Ranger XLS 2.2L 4x2 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đỏ,5,Dầu	2.2 L,Số tự động,RFD - Dẫn động cầu sau
4.19,Toyota Sienna Platinum 2.5 AT AWD - 2021,Nhập khẩu,Xe mới,Van/Minivan,0,Đen,7,Hybrid	2.5 L,Số tự động,AWD - 4 bánh toàn thời gian
4.19,Toyota Sienna Platinum 2.5 AT AWD - 2021,Nhập khẩu,Xe mới,Van/Minivan,0,Trắng,7,Hybrid	2.5 L,Số tự động,AWD - 4 bánh toàn thời gian
0.59,Ford Ranger XLS 2.2L 4x2 MT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đỏ,5,Dầu	2.2 L,Số tay,RFD - Dẫn động cầu sau
0.603,Ford EcoSport Titanium 1.5 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Đồng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.603,Ford EcoSport Titanium 1.5 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.91,Ford Ranger Wildtrak 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Cam,5,Dầu,Số tự động,4WD - Dẫn động 4 bánh
0.558,Hyundai Accent 1.4 AT Đặc Biệt - 2021,Lắp ráp trong nước,Xe mới,Sedan,0,Trắng,5,Xăng	1.4 L,Số tự động,FWD - Dẫn động cầu trước
1.318,Ford Everest Titanium 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,SUV,0,Trắng,7,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
0.579,Ford EcoSport Trend 1.5 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
4.35,Toyota Sienna Platinum 2.5 AT AWD - 2021,Nhập khẩu,Xe mới,Van/Minivan,0,Trắng,7,Hybrid	2.5 L,Số tự động,AWD - 4 bánh toàn thời gian
0.575,Ford EcoSport Trend 1.5 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.61,Ford EcoSport Titanium 1.5 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Xám,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
4.29,Toyota Sienna Limited 2.5 AT AWD - 2021,Nhập khẩu,Xe mới,Van/Minivan,0,Nâu,7,Hybrid	2.5 L,Số tự động,AWD - 4 bánh toàn thời gian
0.563,Ford EcoSport Trend 1.5 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
9.15,Lexus LX 570 Super Sport - 2021,Nhập khẩu,Xe mới,SUV,0,Đen,7,Xăng	5.7 L,Số tự động,AWD - 4 bánh toàn thời gian
0.645,Ford Ranger XLS 2.2L 4x2 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đen,5,Dầu	2.2 L,Số tự động,RFD - Dẫn động cầu sau
8.388,Cadillac Escalade Platinum Sport AWD - 2021,Nhập khẩu,Xe mới,SUV,0,Ghi,7,Dầu	3.0 L,Số tự động,AWD - 4 bánh toàn thời gian
0.835,Ford Ranger Wildtrak 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Trắng,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
0.623,Ford EcoSport Titanium 1.5 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.86,Ford Ranger Wildtrak 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Cam,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
0.65,Ford EcoSport Titanium 1.5 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Đỏ,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.75,Toyota Innova E 2.0 MT - 2021,Lắp ráp trong nước,Xe mới,Crossover,0,Xám,8,Xăng	2.0 L,Số tay,RFD - Dẫn động cầu sau
4.2,Toyota Sienna Platinum 2.5 AT AWD - 2021,Nhập khẩu,Xe mới,Van/Minivan,0,Xanh,7,Hybrid	2.5 L,Số tự động,AWD - 4 bánh toàn thời gian
0.521,Hyundai Accent 1.4 AT - 2021,Lắp ráp trong nước,Xe mới,Sedan,0,Trắng,5,Xăng	1.4 L,Số tự động,FWD - Dẫn động cầu trước
4.33,Toyota Sienna Limited 2.5 AT AWD - 2021,Nhập khẩu,Xe mới,Van/Minivan,0,Bạc,7,Hybrid	2.5 L,Số tự động,AWD - 4 bánh toàn thời gian
1.08,Toyota Fortuner 2.4G 4x2 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Nâu,7,Dầu	2.4 L,Số tự động,RFD - Dẫn động cầu sau
1.313,Ford Everest Titanium 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,SUV,0,Trắng,7,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
0.585,Ford Ranger XLS 2.2L 4x2 MT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đỏ,5,Dầu	2.2 L,Số tay,RFD - Dẫn động cầu sau
0.605,Ford EcoSport Titanium 1.5 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Đỏ,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.563,Hyundai Accent 1.4 AT Đặc Biệt - 2021,Lắp ráp trong nước,Xe mới,Sedan,0,Kem,5,Xăng	1.4 L,Số tự động,FWD - Dẫn động cầu trước
0.609,Ford EcoSport Titanium 1.5 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Ghi,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
0.879,Ford Ranger Wildtrak 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Trắng,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
1.1,Ford Everest Titanium 2.0L 4x2 AT - 2021,Nhập khẩu,Xe mới,SUV,0,Cát,7,Dầu	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.625,Ford Ranger XLS 2.2L 4x2 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đen,5,Dầu	2.2 L,Số tự động,RFD - Dẫn động cầu sau
1.11,Ford Everest Titanium 2.0L 4x2 AT - 2021,Nhập khẩu,Xe mới,SUV,0,Xanh,7,Dầu	2.0 L,Số tự động,RFD - Dẫn động cầu sau
1.1,Ford Everest Titanium 2.0L 4x2 AT - 2021,Nhập khẩu,Xe mới,SUV,0,Đen,7,Dầu	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.621,Ford EcoSport Titanium 1.5 AT - 2021,Lắp ráp trong nước,Xe mới,SUV,0,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
1.3,Ford Everest Titanium 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,SUV,0,Đỏ,7,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
1.1,Ford Everest Titanium 2.0L 4x2 AT - 2021,Nhập khẩu,Xe mới,SUV,0,Vàng,7,Dầu	2.0 L,Số tự động,RFD - Dẫn động cầu sau
0.563,Hyundai Accent 1.4 AT Đặc Biệt - 2021,Lắp ráp trong nước,Xe mới,Sedan,0,Đen,5,Xăng	1.4 L,Số tự động,FWD - Dẫn động cầu trước
1.369,Ford Everest Titanium 2.0L 4x4 AT - 2021,Nhập khẩu,Xe mới,SUV,0,Trắng,7,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
0.663,Toyota Hilux 2.4L 4x2 AT - 2021,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đen,5,Dầu	2.4 L,Số tự động,RFD - Dẫn động cầu sau
